Date,AAPL_Close,AAPL_High,AAPL_Low,AAPL_Open,AAPL_Volume,AMZN_Close,AMZN_High,AMZN_Low,AMZN_Open,AMZN_Volume,NFLX_Close,NFLX_High,NFLX_Low,NFLX_Open,NFLX_Volume
2024-10-01,224.33340454101562,227.74485413807125,221.88389405688537,227.615942887257,63285000,185.1300048828125,186.19000244140625,183.4499969482422,184.89999389648438,36044900,70.61299896240234,71.7760009765625,69.85900115966797,71.36399841308594,28135000
2024-10-02,224.898681640625,225.48378349827837,221.16987922367838,224.0160654907427,32880600,184.75999450683594,186.60000610351562,184.0399932861328,184.44000244140625,23704100,71.10900115966797,71.62100219726562,70.46900177001953,70.61299896240234,17582000
2024-10-03,223.79788208007812,224.928424248049,221.46738631978812,223.27228007150777,34044200,181.9600067138672,183.44000244140625,180.8800048828125,183.0500030517578,30204300,70.68000030517578,70.88099670410156,70.0,70.4260025024414,22564000
2024-10-04,224.9185028076172,226.1085447535635,222.27065455992025,226.00936828631617,37245100,186.50999450683594,187.60000610351562,183.60000610351562,185.75,40890300,71.97000122070312,72.10099792480469,70.88200378417969,71.33200073242188,22290000
2024-10-07,219.8509063720703,223.81772316941647,219.49389225502094,222.63759275105315,39505400,180.8000030517578,183.60000610351562,180.25,182.9499969482422,42364200,70.19200134277344,71.58799743652344,69.64299774169922,71.47599792480469,33605000
2024-10-08,223.89706420898438,224.10531361949606,221.3979653574062,222.43925780658088,31855700,182.72000122070312,183.08999633789062,180.9199981689453,181.9199981689453,26372100,72.1760025024414,72.50599670410156,70.3550033569336,70.38800048828125,31874000
2024-10-09,227.63577270507812,227.84403724277382,222.96485445261254,223.36153007501719,33591100,185.1699981689453,185.85000610351562,182.0500030517578,182.82000732421875,26343100,72.74299621582031,72.85900115966797,71.88700103759766,71.92500305175781,19811000
2024-10-10,227.13992309570312,227.59611368544336,225.28544108575701,225.89038125247495,28183500,186.64999389648438,188.1300048828125,185.8300018310547,187.1300048828125,27785000,73.02899932861328,73.38500213623047,72.25,72.3290023803711,27679000
2024-10-11,225.66229248046875,227.5068628874906,225.4540279414576,227.39777482080956,31759200,188.82000732421875,189.92999267578125,186.3000030517578,186.6300048828125,25751600,72.27899932861328,73.5999984741211,72.12200164794922,73.48999786376953,22995000
2024-10-14,229.3811798095703,229.8076053434174,226.70358155060512,226.80274288926017,39882100,187.5399932861328,189.8300018310547,187.36000061035156,189.77999877929688,22614400,71.30000305175781,72.66200256347656,71.13099670410156,72.5,27971000
2024-10-15,231.9100341796875,235.51983687729248,230.44230106244424,231.67201972311165,64751400,187.69000244140625,188.41000366210938,184.5800018310547,187.6300048828125,32178900,70.5979995727539,71.33999633789062,69.97799682617188,71.2509994506836,29328000
2024-10-16,229.85719299316406,230.19436878170097,227.93328446814013,229.67869350471682,34082200,186.88999938964844,187.77999877929688,185.61000061035156,187.0500030517578,23456800,70.19999694824219,70.55899810791016,69.78199768066406,70.34300231933594,24943000
2024-10-17,230.22410583496094,231.91001494787182,228.6076384062416,231.4934859003546,32993800,187.52999877929688,188.94000244140625,186.0,188.22000122070312,25039400,68.76499938964844,70.44100189208984,67.78800201416016,70.43499755859375,89267000
2024-10-18,233.05047607421875,234.2206797118992,232.0686835146529,234.2206797118992,46431500,188.99000549316406,190.74000549316406,186.27999877929688,187.14999389648438,37417700,76.38899993896484,76.62799835205078,73.62300109863281,73.76399993896484,159741000
2024-10-21,234.51821899414062,234.8851598599691,232.5050605584077,232.5050605584077,36254500,189.07000732421875,189.4600067138672,186.39999389648438,188.0500030517578,24639400,77.20700073242188,77.30000305175781,75.66000366210938,76.57599639892578,60571000
2024-10-22,233.9033660888672,234.2603802258017,230.67041566655348,231.94970749678197,38846600,189.6999969482422,191.52000427246094,186.97999572753906,188.35000610351562,29650600,76.42400360107422,76.97000122070312,76.11199951171875,76.5270004272461,29873000
2024-10-23,228.84564208984375,233.18931106897517,225.87052966736016,232.1381071008503,52287000,184.7100067138672,189.16000366210938,183.69000244140625,188.85000610351562,31937100,74.92900085449219,76.37899780273438,74.4260025024414,76.28299713134766,37490000
2024-10-24,228.65724182128906,228.90516786821388,226.51515714412935,228.07212485007065,31109500,186.3800048828125,187.11000061035156,183.86000061035156,185.25,21647400,75.45500183105469,75.58200073242188,74.625,75.1969985961914,26430000
2024-10-25,229.49026489257812,231.28524701350278,227.665532857223,227.83412074973037,38802300,187.8300018310547,190.4499969482422,187.52999877929688,187.85000610351562,29362100,75.46800231933594,76.8499984741211,75.35299682617188,75.61699676513672,28195000
2024-10-28,231.46372985839844,232.78269812140084,230.620790456467,231.38440684709022,36087100,188.38999938964844,190.2100067138672,188.2100067138672,189.57000732421875,27930800,74.91200256347656,75.86799621582031,74.78800201416016,75.86799621582031,28624000
2024-10-29,231.73150634765625,232.38603471678388,230.39271482775456,231.1662428522856,35417200,190.8300018310547,191.4600067138672,187.82000732421875,188.5800018310547,35690200,75.94400024414062,76.38800048828125,74.8010025024414,75.11299896240234,36604000
2024-10-30,228.19114685058594,231.53318522639518,227.64570650368097,230.68031899274527,47070900,192.72999572753906,195.61000061035156,192.4199981689453,194.6999969482422,37707600,75.3740005493164,75.97899627685547,75.22799682617188,75.80799865722656,17220000
2024-10-31,224.035888671875,227.92336713292326,223.5003599556127,227.43742665071557,64370100,186.39999389648438,190.60000610351562,185.22999572753906,190.50999450683594,75146800,75.60299682617188,76.0790023803711,75.2229995727539,75.39299774169922,30577000
2024-11-01,221.060791015625,223.4805517303345,218.44269248362247,219.13688241025088,65276700,197.92999267578125,200.5,197.02000427246094,199.0,99687800,75.61000061035156,76.37999725341797,74.7770004272461,75.3479995727539,29968000
2024-11-04,220.1682586669922,220.94178678396568,217.88735096075072,219.1567312107691,44944500,195.77999877929688,197.3300018310547,194.30999755859375,196.4499969482422,38492100,75.5510025024414,76.24800109863281,74.96900177001953,75.31400299072266,19022000
2024-11-05,221.59629821777344,222.09215031274817,219.3054639601429,219.9599923572388,28111300,199.5,199.82000732421875,195.99000549316406,196.0399932861328,30564800,76.39099884033203,76.75299835205078,75.62699890136719,75.73500061035156,22006000
2024-11-06,220.87237548828125,224.19459083458287,219.35506917081855,220.76328741365683,54561100,207.08999633789062,207.5500030517578,199.13999938964844,200.00999450683594,72292200,78.02100372314453,78.14900207519531,75.73799896240234,77.1500015258789,36908000
2024-11-07,225.59288024902344,225.9895710313294,222.70703236030374,222.7665321945981,42137700,210.0500030517578,212.25,207.19000244140625,207.44000244140625,52878400,79.65399932861328,79.8219985961914,77.99400329589844,78.13700103759766,32951000
2024-11-08,225.32481384277344,227.01256271730918,224.77877343219782,225.53329235935942,38328800,208.17999267578125,209.9600067138672,207.44000244140625,209.72000122070312,36075800,79.50399780273438,79.90599822998047,78.86499786376953,79.73600006103516,19106000
2024-11-11,222.61448669433594,224.07389700260043,219.90415975706793,223.3789433198207,42005600,206.83999633789062,209.64999389648438,205.58999633789062,208.5,35456000,80.54399871826172,80.68199920654297,79.55699920654297,79.58999633789062,23992000
2024-11-12,222.61448669433594,223.96468891324545,221.75075962779928,222.93218846295187,40398300,208.91000366210938,209.5399932861328,206.00999450683594,208.3699951171875,38942900,81.94999694824219,82.03700256347656,80.375,80.75,28141000
2024-11-13,223.49806213378906,225.01703765642938,221.15506473467502,222.39605879884869,48566200,214.10000610351562,215.08999633789062,209.13999938964844,209.39999389648438,46212900,83.0469970703125,83.6989974975586,82.05400085449219,82.26200103759766,27678000
2024-11-14,226.57571411132812,227.22102491001456,223.37891246327882,223.39877260828746,44923900,211.47999572753906,215.89999389648438,210.8800048828125,214.16000366210938,42620300,83.72599792480469,84.0999984741211,83.00199890136719,83.36699676513672,30382000
2024-11-15,223.37893676757812,225.28510187679902,222.65420045885568,224.76884409236825,47923700,202.61000061035156,207.33999633789062,199.61000061035156,206.75999450683594,86591100,82.39600372314453,83.2040023803711,81.64900207519531,83.2040023803711,36737000
2024-11-18,226.37718200683594,228.08479108540536,223.54770942404784,223.62713486361545,44633700,201.6999969482422,204.6699981689453,200.9499969482422,204.14999389648438,36409900,84.70500183105469,84.84500122070312,80.93299865722656,81.55000305175781,40812000
2024-11-19,226.6352996826172,228.50175961033486,225.02697621656037,225.34466282087314,36211800,204.61000061035156,205.3000030517578,198.77999877929688,199.3300018310547,31197900,87.13200378417969,87.4489974975586,83.91600036621094,83.9749984741211,38142000
2024-11-20,227.35012817382812,228.27342054954684,224.26253412411586,226.41689814964724,35169600,202.8800048828125,203.1300048828125,199.4499969482422,202.97999572753906,32769000,88.38500213623047,89.05999755859375,86.83999633789062,87.99800109863281,40938000
2024-11-21,226.8735809326172,228.50176458087773,224.0838286281757,227.230987838277,42108300,198.3800048828125,203.49000549316406,195.75,203.49000549316406,58800000,89.74800109863281,90.80000305175781,87.7239990234375,88.39299774169922,45113000
2024-11-22,228.21383666992188,229.05771868234922,226.4168797117104,226.4168797117104,38168300,197.1199951171875,199.25999450683594,196.75,198.25,31530800,89.77899932861328,90.5999984741211,89.30000305175781,89.5999984741211,32140000
2024-11-25,231.19223022460938,231.5694972757357,228.08479132337303,229.79240040372403,90152800,201.4499969482422,201.9499969482422,199.0,199.27999877929688,40685700,86.55899810791016,90.20500183105469,86.4219970703125,90.20500183105469,60142000
2024-11-26,233.366455078125,233.87279036398945,231.6489234928732,231.6489234928732,45986200,207.86000061035156,208.0,201.7899932861328,201.89999389648438,41673700,87.26000213623047,88.63600158691406,86.7249984741211,86.7490005493164,31383000
2024-11-27,233.23739624023438,233.99193037541463,232.125470334311,232.78071887838198,33498400,205.74000549316406,207.63999938964844,205.0500030517578,206.97999572753906,28061600,87.73400115966797,88.09500122070312,85.89099884033203,87.20600128173828,25782000
2024-11-29,235.62010192871094,236.0966394139658,232.28430923421996,233.11825362062933,28481400,207.88999938964844,208.1999969482422,204.58999633789062,205.8300018310547,24892400,88.68099975585938,89.24099731445312,87.66799926757812,88.21700286865234,20272000
2024-12-02,237.8638153076172,239.0551666028684,235.45133007089746,235.5605381566453,48137100,210.7100067138672,212.99000549316406,209.50999450683594,209.9600067138672,39523200,89.77400207519531,90.23400115966797,88.41200256347656,88.7509994506836,23890000
2024-12-03,240.90176391601562,241.01097200063165,237.17878168890522,238.08222901174219,38861000,213.44000244140625,214.02000427246094,209.64999389648438,210.30999755859375,32214800,90.21700286865234,90.26899719238281,88.8030014038086,89.43599700927734,24016000
2024-12-04,241.25918579101562,242.35126670496282,239.5118714775545,241.12019505186365,44383900,218.16000366210938,220.0,215.75,215.9600067138672,48745700,91.10600280761719,91.59700012207031,89.80500030517578,89.80500030517578,26896000
2024-12-05,241.28895568847656,242.77814859306412,240.38552350615552,242.2321233137982,40033900,220.5500030517578,222.14999389648438,217.3000030517578,218.02999877929688,41140200,91.78700256347656,92.69999694824219,91.11100006103516,91.78500366210938,28353000
2024-12-06,241.0903778076172,242.86748966267425,240.33585892461636,241.1598807416467,36870600,227.02999877929688,227.14999389648438,220.60000610351562,220.75,44178100,93.4739990234375,93.5270004272461,91.27100372314453,91.52300262451172,29554000
2024-12-09,244.97225952148438,245.45873471029222,240.0082826314847,240.08770807958732,44649200,226.08999633789062,230.0800018310547,225.6699981689453,227.2100067138672,46819400,91.36900329589844,93.02999877929688,90.25900268554688,92.80000305175781,33501000
2024-12-10,245.98487854003906,246.4217108653419,243.57237825215392,245.11121388943334,36914800,225.0399932861328,229.05999755859375,224.1999969482422,226.08999633789062,31199900,91.33499908447266,92.28800201416016,90.95800018310547,91.3759994506836,23886000
2024-12-11,244.714111328125,248.9930565140259,244.48575750906295,246.17352158557497,45205800,230.25999450683594,231.1999969482422,226.25999450683594,226.41000366210938,35385800,93.65599822998047,94.17500305175781,92.30799865722656,92.47100067138672,35017000
2024-12-12,246.1735382080078,246.94791735826738,243.90995090472455,245.11123992691697,32777500,228.97000122070312,231.08999633789062,227.6300048828125,229.8300018310547,28204100,92.55500030517578,93.40899658203125,92.26000213623047,93.33499908447266,24862000
2024-12-13,246.34228515625,247.49391610940148,244.46590277835176,246.0345210589055,33155300,227.4600067138672,230.1999969482422,225.86000061035156,228.39999389648438,28768100,91.88700103759766,92.55500030517578,90.96099853515625,91.68099975585938,24858000
2024-12-16,249.23130798339844,249.56886987487528,245.86573275817128,246.20329464964811,51694800,232.92999267578125,233.0,228.00999450683594,230.22999572753906,37552100,92.10800170898438,92.89399719238281,91.94999694824219,92.39399719238281,26749000
2024-12-17,251.6537322998047,252.0012166921119,247.98039295462073,248.2782345553336,51356400,231.14999389648438,232.72999572753906,227.85000610351562,232.38999938964844,35948100,91.91300201416016,92.84500122070312,91.64199829101562,92.15399932861328,24595000
2024-12-18,246.26287841796875,252.4479889260113,245.95511429725673,250.34326772719038,56774100,220.52000427246094,231.39999389648438,220.11000061035156,230.77000427246094,43281400,88.95500183105469,92.24400329589844,88.65599822998047,91.91300201416016,29382000
2024-12-19,247.99032592773438,250.184410158509,245.3097817058068,245.71683140567848,60882300,223.2899932861328,226.08999633789062,222.9199981689453,224.91000366210938,39918700,90.2040023803711,91.26200103759766,89.9000015258789,90.81800079345703,28155000
2024-12-20,252.656494140625,253.1628143156686,243.91989202858784,246.25295201238012,147495300,224.9199981689453,226.2100067138672,218.72999572753906,219.83999633789062,88279200,90.90499877929688,91.99199676513672,89.04900360107422,89.32099914550781,45305000
2024-12-23,253.43087768554688,253.80812962394884,251.62398284537375,252.93448000183187,40858800,225.05999755859375,226.8800048828125,223.89999389648438,225.00999450683594,28070000,91.1449966430664,91.5,89.91000366210938,91.34200286865234,23394000
2024-12-24,256.33978271484375,256.34969006633503,253.4507293352449,253.64930053302467,23234700,229.0500030517578,229.13999938964844,226.1300048828125,226.94000244140625,15007500,93.21199798583984,93.58499908447266,91.16999816894531,91.5,23203000
2024-12-26,257.1538391113281,258.2260750496306,255.77386933789322,256.32983230675023,27237100,227.0500030517578,228.5,226.6699981689453,228.5,16146700,92.41400146484375,93.04900360107422,91.52999877929688,92.83999633789062,23403000
2024-12-27,253.74855041503906,256.8361595932908,251.23677948504655,255.9724022209019,42355300,223.75,226.02999877929688,220.89999389648438,225.60000610351562,27367100,90.75499725341797,91.81300354003906,89.44999694824219,91.60099792480469,32262000
2024-12-30,250.38296508789062,251.67360197393796,248.9434149702759,250.4127477342041,35557500,221.3000030517578,223.0,218.42999267578125,220.05999755859375,28321200,90.04299926757812,90.822998046875,88.97100067138672,89.45099639892578,22030000
2024-12-31,248.6157989501953,251.4551941340452,247.63292614272083,250.6212497119267,39480700,219.38999938964844,223.22999572753906,218.94000244140625,222.97000122070312,24819700,89.13200378417969,90.26799774169922,88.9469985961914,90.18000030517578,18759000
